Year-Month,ME1 BM1,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,ME1 BM10,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,ME10 BM10
200109,-14.2994,-19.9195,-17.1274,-14.7371,-7.8515,-11.4605,-10.1859,-7.8327,-9.6272,-11.9067,-18.1935,-16.6849,-17.019,-14.9106,-13.1632,-11.6604,-11.8911,-12.7202,-15.7725,-18.0951,-23.9691,-17.4447,-17.6096,-15.4479,-10.4503,-12.6866,-13.5423,-15.0538,-16.2702,-12.8815,-20.4534,-16.8377,-15.0699,-18.0754,-18.2333,-11.249,-14.892,-17.9161,-20.1345,-21.2419,-23.16,-15.5559,-14.2774,-17.324,-18.9367,-13.3952,-12.6695,-17.2818,-14.7356,-12.2121,-14.5467,-15.2237,-11.1144,-12.6926,-11.0218,-13.1921,-13.8658,-12.2002,-33.7899,-11.6339,-11.4197,-15.1639,-12.3527,-11.7086,-13.3495,-9.7977,-13.5536,-13.5301,-15.6383,-23.939,-25.2647,-14.7925,-16.6939,-15.1189,-10.2175,-11.6345,-11.8387,-20.0493,-16.1519,-22.1044,-16.0884,-13.179,-13.0142,-12.0227,-9.3648,-10.4494,-7.1947,-6.8406,-10.7389,-19.5642,-11.2287,-11.7305,-11.1765,-11.9761,-3.842,-8.1788,-11.4318,-12.8025,9.2571,-99.99
200110,13.4333,19.9918,10.5886,10.9989,5.5208,8.617,6.2014,6.558,6.6695,4.8021,14.5438,7.5761,11.0864,7.5786,7.2388,9.6877,7.2312,8.6137,5.2912,-0.4376,17.4591,19.6932,5.8545,6.6278,8.7931,6.8434,2.9244,7.5552,1.9518,1.7151,16.0441,13.6216,17.9743,8.7615,10.0198,7.7554,5.3297,0.5926,6.7128,16.8831,22.9572,13.7242,7.0974,9.9754,13.2931,2.5809,5.2612,6.8156,6.2984,14.2451,17.3127,15.3182,10.3463,7.6745,8.8935,3.1571,15.6372,5.0943,20.2202,11.9238,16.1695,11.5171,6.859,7.5421,3.2662,1.6771,7.1979,7.3815,2.5319,-5.7438,21.0163,7.7204,5.1942,1.2448,3.4006,3.0274,3.4955,-2.5979,2.5109,15.2356,15.5855,8.4774,3.8021,5.3796,-0.7622,-1.951,3.0491,-2.9528,-3.4096,-6.2772,6.2035,1.6765,-1.7256,1.1675,-1.714,-2.444,4.923,5.3692,-15.7781,-99.99
200111,4.4401,5.3538,5.3004,9.2608,6.1489,5.8842,5.4752,5.2803,4.4405,7.4026,8.3555,10.1919,13.389,14.6652,6.3118,9.5832,7.7873,9.8993,8.9353,10.7071,11.983,12.3833,14.5436,9.836,5.9184,5.3859,12.4896,9.3169,15.4985,15.2064,13.7469,13.9547,10.3522,7.4466,10.2746,11.5466,10.3679,9.5902,19.8652,11.924,17.598,11.2381,9.0017,6.244,9.0082,7.2806,10.5247,13.464,10.504,10.8597,11.6719,13.3493,6.2238,9.379,5.1725,9.5403,7.0049,10.1829,19.6938,19.4208,8.1015,9.8203,9.9849,8.7145,8.1302,8.6657,9.0674,10.6668,16.5001,13.5082,18.4055,10.3782,12.2165,8.4143,7.0963,6.5367,9.9449,15.7761,-0.0134,15.9473,13.5791,7.6733,10.3515,5.5573,6.9947,6.5158,8.0954,8.9754,8.6418,8.0886,10.228,7.1678,9.4308,10.5008,4.5856,5.5249,9.72,18.5426,11.3963,-99.99
200112,10.2812,9.0161,5.6998,6.1869,10.8729,2.9925,7.3479,5.3005,5.3904,5.0564,14.9927,15.7519,10.672,3.3098,5.382,10.1466,5.4586,5.3023,7.1551,10.6162,7.3193,10.6226,9.9177,9.4712,7.2588,5.9372,9.7806,5.6228,8.9823,16.4052,8.3932,9.9599,1.8869,5.9589,9.1151,4.4958,8.1371,9.8521,8.9153,12.142,4.3609,8.8087,3.0353,7.2369,8.3434,7.3889,6.1861,7.9377,4.7642,1.2346,2.9344,8.9392,6.6666,8.321,8.4719,8.9412,5.5385,2.3498,6.2408,2.9835,5.3142,6.9611,6.7563,5.8731,6.6357,7.0914,7.3786,4.699,6.1375,2.4467,2.208,5.2422,1.8023,2.3727,4.6234,3.9271,4.1646,11.3197,-5.6822,3.9577,2.0578,-2.0802,4.6636,5.8422,3.5866,4.8756,3.4305,3.9644,0.9186,-2.1678,0.9942,2.6275,3.875,0.936,1.8335,4.2821,-0.4129,-2.5536,0.3836,-99.99
200201,3.2226,1.9456,2.5294,-0.8826,3.4188,5.7379,6.3399,6.8923,6.9109,9.2649,-9.6301,-10.4176,-2.5507,-0.2391,2.7932,1.8463,0.4453,2.404,2.9459,3.8466,-5.756,-10.6187,-4.5682,-0.7657,-3.5767,1.6536,1.6468,0.9356,3.6091,6.0112,-6.5568,-6.0945,-4.3762,-1.1526,-5.2049,-0.5699,0.8858,1.3928,-3.4852,-2.9746,-5.5319,-2.2231,-6.2651,0.4264,-0.8992,-2.7705,0.6887,4.3337,0.0255,4.1497,-6.8782,-6.8618,1.342,-3.9071,0.1916,-3.7849,4.542,-0.4548,8.6694,4.2617,-3.2655,-10.3469,-0.2765,-1.9091,4.6417,0.0552,4.6189,5.2921,-5.056,2.8555,-5.3959,-4.8562,0.2477,-4.818,-0.7263,0.943,0.2113,1.4162,-12.3188,-20.6559,-1.4987,0.4462,1.3528,-2.7258,-1.8635,-1.078,1.6208,4.0758,4.1112,-39.8962,-0.5068,0.1697,-2.4411,-6.8972,3.6421,-1.6402,-3.5842,-1.7601,-15.5239,-99.99
200202,-10.1403,-9.1209,-5.1467,-4.0841,-4.3061,-3.2501,-3.5393,-2.8273,-1.7367,-2.6361,-13.9836,-11.4861,-11.6095,-3.778,-8.8705,-5.9712,0.1814,-1.3293,-3.3413,-3.6049,-12.806,-10.9433,-7.6446,-5.9122,-4.2712,-1.2421,-0.5011,-1.6927,0.2076,-3.7453,-11.3709,-10.7845,-6.5789,-2.8882,-0.9679,-0.0186,-0.1626,2.5644,4.128,-3.9162,-9.2855,-8.7189,-7.6086,-2.1539,-0.2505,-2.0874,-0.587,-0.9356,6.785,-3.7928,-9.9086,-7.3696,1.202,-1.104,-1.2041,-0.5207,-1.4042,-0.1965,-7.2182,18.3386,-7.3678,-1.5394,1.2278,-0.2974,2.8647,3.2286,-3.7455,2.6741,0.0178,-2.9121,-9.021,-0.5439,2.6376,-3.0027,0.6333,2.5896,-5.0536,-5.5742,-8.7242,5.9382,-9.2579,-4.0105,0.3061,4.4685,-1.8896,1.6004,-1.2164,-1.3418,-0.3434,-23.4674,-4.5664,-2.3787,-0.7776,0.3135,1.1147,-0.4108,-14.6057,-5.1031,-18.6888,-99.99
200203,1.7345,6.3689,10.0417,7.9507,11.7267,7.9332,7.6627,7.4084,6.5179,10.0243,3.0231,7.3909,8.2925,9.1096,10.0909,8.6733,7.7244,10.4514,9.3985,12.0001,7.8896,10.2016,12.7446,8.5196,8.0848,9.6698,8.7043,12.0078,11.2449,13.9414,10.6158,11.3327,12.2611,6.9976,6.4535,7.3004,8.5808,10.2809,11.1631,5.5625,8.8457,9.9909,11.5146,8.9926,8.8899,7.886,7.6023,11.7924,10.3966,3.9378,8.8423,9.3169,4.9498,6.9096,5.4274,8.2876,4.8575,9.5557,10.2761,3.1841,7.4722,7.8436,6.8743,7.4426,8.5115,5.561,4.8873,4.3367,10.4695,12.934,8.8994,8.1463,9.9847,11.6913,7.3925,7.607,6.7764,3.0741,8.1145,6.0538,6.4896,10.9938,8.3353,6.7847,7.6416,5.215,8.864,4.0513,3.5877,25.0659,7.4415,6.9245,7.6954,5.4767,4.0031,0.2527,14.484,9.8804,-4.5507,-99.99
200204,-7.5498,-9.4378,-6.832,-3.2478,-5.0662,1.6073,3.3852,4.9468,3.2914,4.1617,-11.7127,-11.0412,-1.9197,3.6162,0.4186,-0.1905,3.5958,3.7896,4.6778,8.8074,-6.4772,-4.0324,1.9891,-4.6887,-1.1741,3.578,3.2929,4.5077,1.2905,0.6219,-8.9981,-6.2823,-0.6706,2.2164,1.6895,6.6421,0.8752,4.8739,2.1423,7.4023,-13.5558,-3.3167,0.2786,1.0213,0.2741,-1.5803,0.3082,-0.4757,5.3406,-2.9188,-10.1742,-5.1874,1.3727,-2.3902,-1.0732,0.9658,1.6816,-3.0479,-3.339,6.7809,-6.7779,-1.0262,-0.6367,-0.9721,0.6591,-2.362,-2.9808,0.1825,-6.3962,-14.2149,-10.0824,-0.3422,-0.2387,-2.3657,0.712,-3.6121,-9.5637,4.4604,9.0632,-0.2114,-6.7949,-5.6899,-1.5354,-2.09,-5.6392,-1.2104,-0.6553,-3.3165,-17.3691,-5.3365,-8.3664,-5.1669,-4.1844,-5.6405,4.7326,-1.7007,-4.6413,-5.5051,-39.8264,-99.99
200205,-6.1177,-9.29,-4.4874,-3.2273,3.9561,-0.5251,-0.0619,1.4413,2.0315,3.7104,-11.8749,-9.5109,-13.3256,-6.5006,-7.4349,-4.971,2.8036,-3.4212,-3.2435,-5.3369,-9.1273,-12.1013,-4.5733,-5.1254,-5.7522,-5.4892,-3.0276,-6.2103,-5.9068,-6.4616,-6.8061,-9.7166,-5.2761,-3.9823,-5.8723,-5.7086,-3.6923,-3.9567,-6.4035,-13.2604,-11.2686,-7.0216,-4.5975,-4.7484,-5.6334,-5.402,-7.1219,-5.0746,-3.5669,-5.064,-5.2926,-5.3479,-3.6162,-4.5081,-3.6805,-5.5764,0.4,-3.1509,-1.0273,-2.5739,-4.9549,-2.708,2.9577,-2.0662,-1.4408,-0.6111,-3.1479,-3.8328,-3.9717,-2.6783,-8.8493,-1.9935,0.8755,-4.5912,-1.6888,-3.046,4.3906,-0.4822,2.3181,6.1017,-0.9564,-2.924,-0.9118,2.0557,-4.8393,-1.3556,-0.9368,-2.9272,-1.6099,-4.5652,-3.077,-2.0244,-1.8338,2.4113,-1.5321,1.7648,2.2632,-2.3916,-20.9014,-99.99
200206,-11.3967,-15.0208,-14.9562,-13.1402,-12.2838,-8.7716,-4.6299,-4.2789,-4.3357,-7.1613,-12.5184,-9.391,-11.8045,-2.2496,-3.0838,-2.0619,0.422,2.4882,-2.3691,0.2714,-11.2097,-9.4862,-9.4886,-7.0653,-4.5104,-2.442,-3.4686,-3.1681,-1.4003,-6.6623,-15.4888,-8.4155,-5.351,-6.2671,-6.4212,-4.0872,-0.0819,-7.1998,0.0384,-14.0156,-12.5018,-4.7871,-6.0772,-7.7341,-3.7595,-7.7952,-8.3657,-6.5749,-4.1385,-10.0676,-9.8343,-9.9683,-9.7034,-10.1467,-6.0311,-8.8159,-5.9986,-3.0118,-7.5749,-5.8931,-14.2841,-9.085,-9.9462,-2.3448,-7.1664,-4.5814,-4.0636,-6.0167,-11.0054,-3.2444,-14.3991,-10.9073,-8.7486,-7.3071,-9.5112,-10.3908,-6.2864,-12.6363,-8.0296,-13.139,-14.6054,-6.9664,-6.6717,-5.6734,-3.4032,-7.0054,-5.1271,-10.3213,-11.5627,-5.9401,-10.3098,-9.4032,-7.1977,-7.3449,-1.2285,-14.9319,-10.8683,-16.541,-51.082,-99.99
200207,-10.4485,-16.1224,-11.9724,-14.8463,-11.9868,-9.3348,-9.0264,-7.8685,-9.0464,-10.1444,-24.3932,-20.0147,-13.5836,-18.6898,-17.026,-16.2378,-10.911,-14.5267,-15.3111,-14.6807,-16.9157,-13.8087,-15.1023,-16.3434,-15.1415,-16.0448,-14.0303,-14.1978,-15.9821,-22.8752,-16.637,-16.6011,-19.7673,-16.7153,-12.2368,-12.2609,-16.1605,-16.4699,-16.9485,-30.6915,-9.1403,-10.0084,-12.0341,-10.6509,-15.3202,-16.1578,-12.2936,-14.7254,-19.3128,-23.073,-9.8783,-8.8908,-6.6653,-7.0741,-8.076,-9.6445,-10.5011,-12.2268,-14.7207,-8.5814,-8.7456,-8.1502,-10.566,-10.7285,-9.7972,-7.7144,-7.9718,-16.7965,-22.4242,-19.8087,-10.8299,-10.656,-8.2442,-7.2643,-10.1777,-9.0144,-14.5906,-11.4232,-11.9163,-20.0168,-5.0474,-13.999,-10.8685,-12.5895,-6.9315,-8.0577,-14.5911,-13.0363,-9.1467,-8.6095,-4.7039,-7.9577,-9.3977,-9.5246,-5.6773,-12.054,-6.2001,-14.4376,-12.8054,-99.99
200208,-3.1995,-1.4861,5.4108,0.3369,-0.1658,2.7272,1.8363,1.1819,0.7668,-0.0614,-0.7866,3.0475,-2.1665,-3.3556,-2.8831,-2.4937,-0.9199,-4.8969,0.9498,-5.2443,0.2277,-3.314,-2.4622,0.3967,-2.355,0.5156,-0.855,-1.3222,3.1123,0.1462,4.5722,2.2683,3.402,-1.0964,1.1651,-0.3932,4.244,3.5871,-0.8571,-2.8417,1.713,-1.6167,-4.3766,0.5163,6.7894,1.3826,0.9273,-1.2003,4.1547,10.0965,-0.3013,2.1496,-0.1902,0.8756,1.8265,1.4323,3.3842,2.985,3.5631,-1.6692,1.4823,0.3955,1.3194,1.852,-1.4112,1.6726,3.597,0.1405,-1.9957,0.7609,-1.5118,-1.6388,-2.7489,-0.6656,3.4935,-0.4063,0.7229,0.075,-0.0896,39.5199,-1.7062,0.7857,0.4137,-1.1381,-0.2231,-0.1501,5.3722,5.1691,3.6782,4.7401,0.4299,-1.0129,-0.1459,0.6595,1.3132,1.4079,2.6688,9.6943,10.0596,-99.99
200209,-10.1807,-13.143,-13.6464,-8.3811,-12.8794,-8.636,-6.1114,-5.1817,-6.0191,-9.6387,-9.4545,-12.3211,-5.9995,-9.0274,-6.9114,-9.9774,-7.7497,-9.9702,-7.7252,-7.5883,-7.52,-8.9022,-9.2925,-7.6538,-10.3296,-5.3289,-7.5616,-4.2944,-6.8655,-11.7337,-7.6993,-11.7414,-4.0686,-8.4728,-3.7788,-5.8722,-10.3374,-8.9571,-10.9629,-13.5546,-6.935,-11.508,-8.232,-8.719,-6.8155,-10.851,-5.5267,-5.3747,-9.0331,-3.2972,-9.7902,-5.3255,-10.2023,-8.666,-8.7067,-13.2905,-9.5469,-10.2192,-11.6377,-19.7233,-10.9132,-7.4195,-8.5045,-10.056,-5.2929,-12.5434,-5.3069,-11.7881,-26.8642,-18.7266,-10.7885,-7.5855,-9.1172,-11.4751,-12.7301,-17.2736,-16.0147,-13.6445,-17.7904,-21.2969,-7.1367,-8.1902,-11.1104,-11.6494,-11.0597,-6.4072,-10.1024,-13.9792,-9.3389,-8.6511,-8.2042,-13.38,-11.606,-12.0553,-7.9963,-14.9707,-8.8394,-8.0829,-4.8046,-99.99
200210,9.4522,8.079,5.3885,3.7749,6.3516,5.0174,3.1126,1.8627,2.3,4.3279,7.7159,9.6106,4.5704,10.7756,3.8863,2.9966,1.737,4.3663,2.1133,-3.1298,13.1116,11.0572,5.5878,3.9715,5.1407,2.745,3.1096,3.737,-3.3906,-1.2049,11.7984,9.8399,0.4188,5.7887,5.6015,10.1201,2.7635,-3.242,0.4835,1.0489,9.1855,13.2004,2.0098,8.2664,11.956,8.9319,4.3467,1.6726,2.0756,8.2864,9.8141,5.4424,0.8967,5.0984,3.1465,2.6816,7.1737,-1.9422,1.7937,13.59,9.8826,11.2936,1.6593,6.0643,6.2551,-1.1329,9.1501,-5.4954,-4.4624,-2.2802,12.4577,1.2249,6.6031,8.1698,4.3001,0.7286,1.588,4.2511,-4.8054,19.3645,9.4542,10.5025,5.0971,4.998,7.9912,1.9179,9.0069,2.7298,6.0467,11.6709,9.4014,7.8336,5.7798,0.8239,11.1246,-7.4061,-1.0165,9.2127,10.8165,-99.99
200211,17.3909,15.1193,21.0694,14.3515,14.8263,22.0042,9.7739,12.9543,10.8778,13.2667,23.0613,22.3208,14.6388,17.2301,11.423,15.1245,15.3793,11.7667,8.6865,12.6905,23.0015,22.5134,13.0334,15.3711,13.4508,8.3324,7.6412,7.2241,9.3181,1.6711,13.1802,20.4708,18.8949,10.2345,6.8764,8.469,7.9327,6.6661,11.2744,22.3752,11.1739,10.4156,15.7092,12.6632,3.2431,9.5222,7.4083,2.005,19.656,6.1075,13.1707,7.4793,6.3281,4.7291,6.5162,12.4314,5.2204,9.353,14.4885,26.7761,14.2905,7.3415,11.623,8.5294,9.8593,15.6963,2.3073,11.205,19.852,22.3265,10.3988,13.6388,8.545,13.9926,8.0564,9.9905,17.7196,10.2898,16.7254,9.0005,6.2689,6.7693,7.6197,7.2744,5.4337,5.8435,10.1237,11.2101,-2.2722,1.4946,4.7942,8.6505,6.9174,7.9934,3.695,11.4125,4.5018,9.7612,6.939,-99.99
200212,-10.2401,-11.714,-9.6405,-4.8304,-7.2906,-6.0714,0.2761,-3.5993,-1.4763,-4.9306,-9.0937,-11.1419,-4.8981,-6.404,-4.5952,-6.4697,-5.6897,-5.6757,-1.9834,-5.4659,-11.3554,-8.3769,-9.6759,-10.2454,-5.4068,-4.0524,-3.5985,-2.6333,-2.6761,1.0824,-9.2443,-7.8773,-7.1917,-4.5038,-2.792,-4.0103,-3.0222,-2.6397,-3.007,-10.3418,-7.9783,-5.728,-6.7805,-6.1444,-3.9896,-3.6457,-0.2075,-4.4679,-6.8017,-10.1701,-10.4099,-4.2367,-3.7706,-2.6155,-1.4588,-3.5968,-2.9529,-2.5923,-6.2582,-6.1678,-8.9231,-6.6372,-5.5897,-4.8466,-4.1364,-1.256,-3.4893,-0.5879,-1.279,-12.8042,-7.399,-4.3129,-5.7839,-6.3672,-2.0375,-2.1149,-2.6166,-6.3912,-2.2312,6.3727,-4.8385,-5.1679,-4.7681,-5.4105,-5.7874,-1.7033,-0.2453,-0.7873,0.7098,3.0945,-4.8948,-7.6025,-4.1698,-9.3078,-4.2883,-1.2411,-0.6788,-7.167,-6.1518,-99.99
200301,2.0217,5.9672,10.1799,2.3754,0.896,3.6786,-0.5997,0.6157,3.9287,3.8696,-5.4596,-0.2643,-3.93,0.8925,-5.2138,-3.113,-2.8861,-2.5419,-2.491,-4.8784,-3.585,-5.2334,-1.4105,-3.8023,-4.0157,-1.8609,-2.6518,-3.497,-5.8742,-5.8665,-1.8405,-7.0718,-7.1787,-3.124,-4.4155,-1.6193,-1.9196,1.5611,-3.6309,-0.2416,-2.6593,-1.8975,-3.5193,-1.9094,-4.8152,-4.3944,-3.3182,-4.4336,-4.2876,0.6113,-0.7745,-1.3508,-6.8911,-5.3604,-3.4174,-3.1397,-5.2352,-2.7342,-3.2643,-1.7189,-0.0183,1.5204,-3.7885,-4.8626,0.9351,0.5176,-4.911,1.4823,3.6685,-13.9922,-2.9021,-3.0764,-1.9807,-5.3712,0.2903,-3.9734,-1.8983,-1.9227,-3.6574,-6.005,-0.1181,-2.3524,-6.2112,-0.389,1.7136,-3.4736,-3.7218,-3.3295,-4.8826,6.1599,-2.7105,-2.3136,-3.4921,-0.9611,1.237,-3.5418,-3.1748,-5.3644,-5.4006,-99.99
200302,-5.3566,-4.3811,-0.5867,-1.9832,-0.3076,-2.7029,0.1451,-0.4779,-1.6322,-0.4901,-7.437,-6.7988,-5.1299,-5.7738,-3.2585,-5.4644,-2.5277,-5.5999,-4.0421,-7.0613,-3.9509,-3.486,-3.5721,-2.8353,-2.8283,-2.7933,-2.9806,-3.2922,-3.961,-3.3384,-3.1273,-1.7818,-2.8847,-0.7499,-2.3907,-1.5925,-2.8372,-4.3576,-7.9411,-6.747,-5.9917,-7.0458,-2.0593,0.5307,-4.5787,-1.9355,-3.9647,-6.5074,-0.8635,-6.031,0.8864,-6.3722,-3.897,-1.041,-2.8568,-4.3954,-3.8195,-4.083,-2.1494,-4.0647,-3.4231,-3.9525,-0.3826,-1.2757,-3.0292,1.9221,-0.8262,-1.8912,-5.3823,-12.6123,-2.5893,-2.1639,-1.7025,-3.5828,-2.025,-5.392,-1.6933,-3.9527,-2.4513,-5.8084,-0.1415,1.9733,-0.6352,-6.4086,0.8206,-3.1302,-1.91,-4.9405,-3.1844,-3.2037,-1.1834,-4.4861,-0.8435,-3.7066,-1.9004,-4.8988,-4.3344,-6.6021,-6.0832,-99.99
200303,1.731,1.7902,3.0819,-0.5607,-1.1594,0.3236,2.6545,3.8457,0.7657,0.4977,4.4554,1.8878,5.7403,-1.618,0.5907,-4.2637,1.8459,-1.2583,-0.4452,-2.2384,7.1383,0.2841,0.5917,2.8758,-1.6463,3.1653,0.6103,0.6964,1.6435,4.4064,4.7361,1.3857,5.2092,-0.9386,1.8174,0.2686,3.1531,1.49,-2.3023,-5.8763,2.5303,0.8559,-0.9437,-0.2457,0.7227,-2.4649,-2.4987,4.767,3.1226,4.2463,3.5581,3.8611,1.6519,2.3582,-0.1895,-0.4702,-0.4319,-6.5943,2.0018,0.4754,2.483,2.3296,0.598,2.0117,2.5486,1.1861,0.0241,2.4944,-2.3617,-5.4579,0.825,0.4523,0.4308,-1.5085,-0.0277,-0.5107,4.526,3.5488,-7.985,-7.2468,3.7923,-0.8624,0.1273,3.2596,-1.0139,1.956,-0.0416,2.6743,-1.4525,8.411,1.7822,-1.2979,-0.0779,1.401,1.2756,1.6368,0.0479,-0.656,-4.5026,-99.99
200304,14.1396,11.971,12.8625,10.5766,9.6887,9.706,8.0238,6.2726,8.2122,9.0732,14.9341,14.4995,9.5339,12.2708,11.1823,13.7969,9.6501,7.81,10.4085,9.4722,12.8522,13.0364,13.646,11.3753,11.0922,10.0794,9.1693,12.1657,10.7175,14.2777,13.6743,8.9766,7.1861,10.5546,8.2431,10.934,10.5693,11.1097,10.3754,13.9556,15.2639,12.1446,10.2525,9.2421,10.7109,9.0947,13.4975,15.6281,9.568,13.6929,7.3721,5.1853,10.479,6.5733,13.9992,14.9928,11.2851,10.3547,9.5691,24.7321,11.2804,14.5868,9.8313,10.6106,7.6616,10.4366,5.9279,15.6751,20.3458,32.2141,8.1316,10.2231,6.6881,9.5908,11.0871,12.4165,11.171,15.5902,10.1841,2.1034,8.7551,5.9927,9.0145,11.57,5.8372,5.9922,4.1931,6.5178,6.0119,-1.8739,7.1788,11.2304,9.2201,8.8994,7.2684,12.0005,8.8233,10.8437,15.0353,-99.99
200305,23.4643,28.8255,24.5012,17.0667,15.5712,17.9323,16.6185,11.9545,10.5619,16.7299,28.4257,25.1702,16.1285,16.2194,14.5374,9.2498,8.7445,12.5911,12.4528,8.9577,16.7291,11.3958,12.5937,10.8138,15.3552,9.0091,10.0766,8.8758,11.7981,8.4216,16.3855,14.1718,16.0905,9.8039,9.9489,11.9352,13.171,10.672,17.4189,12.7626,7.8728,10.9807,11.4255,11.5873,11.8206,11.4381,10.8728,10.4824,10.9897,11.9867,11.149,7.4459,9.5409,8.8626,7.273,11.4892,11.3268,6.4568,8.6251,17.5937,13.8642,8.9111,11.9028,11.437,7.415,9.8829,8.4443,9.8814,12.4278,8.3591,9.3449,9.3023,11.0624,14.9843,9.5669,6.1297,11.8062,10.0035,3.9516,10.3729,7.6611,10.5281,7.4122,9.9578,11.3599,8.8179,12.1705,10.3769,1.0009,12.9852,3.8596,10.2562,7.3907,8.4383,6.6897,8.8566,0.1908,8.1153,6.2564,-99.99
200306,9.782,15.793,4.2503,6.9043,14.4035,2.9595,4.9027,5.3114,5.5476,8.6929,6.7154,3.7241,8.7387,4.409,3.3683,4.7049,5.9138,6.3302,5.426,11.107,-0.9534,0.1807,0.1152,-0.938,4.6422,5.8309,3.2122,2.9521,5.5926,7.694,3.4013,7.5633,2.37,0.6551,-0.4804,-0.6961,0.825,2.0243,1.6127,5.8125,4.8674,0.5955,1.7576,3.1037,1.7211,-0.1098,3.4032,1.2655,-0.7997,4.7476,3.1936,3.1615,1.0295,3.1186,-1.1967,2.3287,-0.191,5.4696,0.4823,11.2566,2.3639,1.5463,1.5065,-1.2995,2.627,0.698,2.228,-1.995,5.7845,15.583,1.7263,0.9798,1.6608,2.7688,-0.1766,-3.5879,-2.7628,-6.735,16.7874,6.7668,-0.7151,1.0403,0.0961,-0.1826,0.1015,1.6672,2.1339,-3.0234,0.9286,3.6125,0.7106,1.5373,2.1031,0.2816,0.7913,3.9095,-0.7408,-0.7235,2.7956,-99.99
200307,6.9103,11.1537,12.566,7.6187,9.2293,9.0827,8.7638,7.9666,8.9667,10.3344,8.2445,9.043,8.38,7.5321,5.0221,13.1567,8.6022,11.1198,6.3171,5.3144,6.5535,5.6063,7.9316,6.5007,7.0374,6.3295,9.5495,8.5684,10.1192,7.452,11.5521,8.4797,5.0471,2.5141,8.2457,3.1287,4.4351,5.122,10.793,-3.5273,7.9065,7.7084,10.2295,3.9787,3.1936,2.5956,4.4976,2.2563,4.6312,-3.1355,12.6461,3.2456,2.2898,3.7424,2.8212,-2.976,3.9152,6.9183,6.9744,7.8751,3.8722,4.383,2.4338,5.5251,-0.4835,2.7167,2.1169,6.212,11.417,-8.2865,2.9556,4.3199,2.1698,5.3241,5.2097,2.2605,8.4575,2.0894,1.4155,0.2849,3.6867,1.5478,5.6726,2.1708,-0.8612,0.7992,-1.1331,3.846,6.3414,3.5032,0.6956,3.1695,3.0951,4.1662,2.1522,1.7993,1.8684,-3.8252,-1.3295,-99.99
200308,4.5781,3.6559,6.703,4.8526,3.9396,5.0239,4.4134,3.2281,6.1036,7.8449,3.9912,5.4464,4.5428,4.5295,3.2496,4.6341,2.6392,7.1581,4.7156,5.5113,2.8191,5.8815,2.8509,3.8187,4.1887,3.7539,5.6894,3.712,6.8447,4.7225,5.4568,2.6434,3.2511,3.3902,7.0192,6.4802,4.4276,5.1437,6.3172,8.6449,4.189,5.5112,7.9057,2.1055,7.2654,5.1142,5.7988,6.424,5.4022,7.4007,4.894,3.5581,3.9407,3.3317,2.2056,7.124,4.6556,12.397,9.2242,13.215,6.0791,5.8256,5.1052,5.9127,2.3538,5.6037,5.0005,2.0816,8.8379,5.7987,4.8049,4.7352,2.6148,2.084,3.8639,3.6272,5.2066,5.8659,6.4306,12.8435,3.9309,6.6498,3.9506,3.6206,3.7428,3.4243,3.3395,3.9341,1.2504,-4.423,1.8003,4.8784,2.4013,0.4884,4.9287,0.8142,1.2978,2.6266,2.2477,-99.99
